,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,QUALITY,type,rangeofquality
2921,1.16,1.93,1.99,0.8999999999999999,0.32,0.42,1.73,0.6,5.04,0.9,5.36,6,1,Average
2922,3.8,0.73,2.59,2.3000000000000003,0.71,0.66,2.26,1.33,1.01,1.35,2.17,5,1,Poor
2923,3.72,0.87,2.47,2.5,0.68,0.8,2.35,1.33,1.01,1.29,2.17,5,1,Poor
2924,2.48,0.47,1.93,12.6,0.81,0.8,2.4,1.95,5.27,1.01,1.16,6,1,Average
2925,3.39,0.53,3.86,25.2,0.68,2.36,4.7,2.56,3.33,1.63,1.88,7,1,Average
2926,3.31,0.87,2.35,1.7999999999999998,0.42,2.12,4.01,0.75,2.87,2.98,6.67,8,1,Good
2927,4.3,1.07,3.01,0.8999999999999999,0.65,0.87,2.33,0.9,3.8,0.67,6.38,6,1,Average
2928,1.57,0.87,1.45,2.6,0.63,2.05,4.22,1.52,7.21,2.81,3.04,6,1,Average
2929,3.31,1.4,2.17,9.8,0.55,1.28,3.57,1.35,4.19,0.84,4.64,8,1,Good
2930,2.4,0.67,1.81,8.9,0.65,1.35,5.65,1.64,4.42,1.69,2.9,5,1,Poor
2931,2.4,0.67,1.81,8.9,0.65,1.35,5.65,1.64,4.42,1.69,2.9,5,1,Poor
2932,3.8,3.33,1.63,17.7,0.4,1.25,2.53,1.69,2.09,0.96,4.06,6,1,Average
2933,2.81,0.53,1.93,0.3,0.51,1.7,2.65,0.98,4.26,0.62,2.9,6,1,Average
2934,3.14,3.07,1.39,2.1,0.33,0.42,3.34,1.15,2.48,0.62,3.48,5,1,Poor
2935,3.8,3.33,1.63,17.7,0.4,1.25,2.53,1.69,2.09,0.96,4.06,6,1,Average
2936,2.31,1.13,1.87,18.1,0.83,1.77,4.03,2.18,6.12,1.4,2.61,6,1,Average
2937,2.89,1.0,2.23,2.0,0.53,1.74,3.66,0.71,4.19,1.01,6.09,8,1,Good
2938,2.89,2.07,2.23,0.8,0.56,1.22,2.47,0.75,5.19,1.46,6.81,8,1,Good
2939,2.64,2.53,2.35,8.6,0.5,1.56,3.62,1.1,3.8,0.73,6.09,7,1,Average
2940,3.64,1.8,2.41,8.7,0.5,1.18,3.59,1.25,3.33,0.67,5.65,7,1,Average
2941,3.31,1.4,2.17,9.8,0.55,1.28,3.57,1.35,4.19,0.84,4.64,8,1,Good
2942,4.46,1.8,2.35,0.5,0.55,0.49,1.27,1.02,1.86,0.34,3.48,4,1,Poor
2943,3.47,3.27,2.35,5.1,0.42,0.73,2.67,0.88,4.42,2.53,6.96,7,1,Average
2944,2.23,1.93,1.99,5.1,0.3,1.35,2.86,0.67,4.34,0.96,6.81,7,1,Average
2945,1.57,0.87,1.45,2.6,0.63,2.05,4.22,1.52,7.21,2.81,3.04,6,1,Average
2946,2.4,0.67,1.81,8.9,0.65,1.35,5.65,1.64,4.42,1.69,2.9,5,1,Poor
2947,3.31,0.33,1.81,1.7999999999999998,0.51,1.46,3.99,1.62,5.5,1.07,1.45,5,1,Poor
2948,3.14,0.73,2.47,0.8,0.51,1.28,3.16,0.69,1.55,1.12,4.93,5,1,Poor
2949,2.89,0.93,2.47,22.7,0.68,1.88,4.26,2.49,4.65,2.08,1.3,6,1,Average
2950,2.07,1.4,2.41,9.0,0.5,1.46,3.71,1.58,3.33,1.24,1.88,6,1,Average
2951,2.48,1.8,1.93,2.8000000000000003,0.65,1.18,2.24,0.77,4.34,1.35,5.8,8,1,Good
2952,2.23,0.73,1.93,1.2,0.51,1.04,2.9,0.98,4.96,1.8,4.06,7,1,Average
2953,1.98,0.27,1.57,7.800000000000001,0.58,1.91,3.5,1.54,6.2,0.84,3.62,6,1,Average
2954,1.82,0.33,1.69,7.800000000000001,0.48,1.91,4.23,1.48,6.74,1.18,3.77,7,1,Average
2955,2.15,1.13,1.99,1.2,0.51,1.42,2.51,0.67,3.64,1.46,4.78,7,1,Average
2956,2.56,1.6,0.96,1.2,0.7,0.49,2.07,1.33,3.88,0.9,2.17,4,1,Poor
2957,3.14,0.73,2.47,0.8,0.51,1.28,3.16,0.69,1.55,1.12,4.93,5,1,Poor
2958,2.4,0.33,1.69,0.8999999999999999,0.61,1.18,3.09,1.08,4.73,0.62,3.04,7,1,Average
2959,2.64,0.4,2.47,0.5,0.47,0.73,2.05,0.83,4.11,1.18,4.2,6,1,Average
2960,3.14,1.27,1.45,4.9,0.81,0.62,2.51,1.68,3.33,1.29,1.3,5,1,Poor
2961,2.89,0.93,2.47,22.7,0.68,1.88,4.26,2.49,4.65,2.08,1.3,6,1,Average
2962,2.98,3.73,2.83,20.8,2.64,1.42,4.12,2.18,1.4,1.52,1.88,5,1,Poor
2963,3.14,1.33,2.35,2.0,0.71,0.76,2.53,1.35,4.11,1.01,3.48,6,1,Average
2964,3.72,1.2,2.47,13.200000000000001,0.55,1.39,3.59,1.41,2.95,0.9,5.8,7,1,Average
2965,5.7,0.93,3.37,11.7,0.58,1.25,4.03,2.1,1.16,2.58,2.17,6,1,Average
2966,5.7,0.93,3.37,11.7,0.58,1.25,4.03,2.1,1.16,2.58,2.17,6,1,Average
2967,2.56,1.0,2.05,3.2,0.38,0.8,2.65,0.6,3.26,0.9,6.38,7,1,Average
2968,1.98,1.47,1.93,1.7000000000000002,0.38,1.01,2.86,0.77,4.34,1.07,4.64,7,1,Average
2969,2.56,1.27,2.47,1.7000000000000002,0.63,0.17,2.95,1.12,3.33,2.64,4.93,6,1,Average
2970,2.56,1.33,2.47,1.7000000000000002,0.68,0.31,3.0,1.14,3.41,2.75,4.93,6,1,Average
2971,2.56,1.33,1.81,1.5,0.63,1.56,2.9,0.9,4.88,0.9,4.49,7,1,Average
2972,2.56,2.53,1.2,0.5,0.75,0.14,2.76,0.94,2.95,1.12,3.48,6,1,Average
2973,2.56,2.0,1.93,12.1,0.58,1.22,3.36,1.17,5.12,0.73,5.8,7,1,Average
2974,1.57,2.33,1.81,7.800000000000001,0.5,0.8,2.12,0.94,6.36,2.19,6.23,7,1,Average
2975,2.31,3.2,0.96,3.8,0.6,0.94,1.98,1.33,3.1,0.73,1.59,6,1,Average
2976,2.73,1.87,3.37,1.1,0.61,0.83,2.21,1.0,4.03,0.62,3.62,6,1,Average
2977,2.48,1.0,2.41,1.5,0.63,0.14,2.93,1.14,3.95,2.7,4.93,6,1,Average
2978,1.98,1.67,1.75,1.1,0.55,0.87,3.04,1.64,8.14,2.36,2.17,5,1,Poor
2979,1.49,2.73,0.78,6.0,0.5,0.56,2.53,0.69,5.43,3.82,8.26,7,1,Average
2980,2.31,2.27,1.99,3.4000000000000004,0.42,0.49,1.82,0.56,4.34,1.63,7.83,6,1,Average
2981,2.89,0.67,1.75,0.8999999999999999,0.58,0.38,3.16,0.9,3.72,1.46,4.78,7,1,Average
2982,3.55,0.73,2.41,0.5,0.47,2.5,4.01,1.06,2.64,0.67,2.9,6,1,Average
2983,1.74,0.73,1.57,10.4,0.42,1.11,2.7,1.52,5.97,1.12,3.04,6,1,Average
2984,1.98,0.53,2.83,1.2,0.33,0.76,1.73,0.56,4.19,1.12,6.09,6,1,Average
2985,2.31,2.27,1.99,3.4000000000000004,0.42,0.49,1.82,0.56,4.34,1.63,7.83,6,1,Average
2986,1.57,0.37,1.81,6.1,0.55,0.62,2.19,1.44,4.57,1.12,1.88,6,1,Average
2987,1.49,2.73,0.78,6.0,0.5,0.56,2.53,0.69,5.43,3.82,8.26,7,1,Average
2988,2.56,0.73,1.99,1.5,0.5,0.9,2.12,0.52,2.87,1.35,6.23,7,1,Average
2989,2.89,0.67,1.75,0.8999999999999999,0.58,0.38,3.16,0.9,3.72,1.46,4.78,7,1,Average
2990,2.89,1.13,2.17,19.2,0.68,1.18,4.47,2.22,2.48,1.35,1.3,7,1,Average
2991,2.89,1.13,2.17,19.2,0.68,1.18,4.47,2.22,2.48,1.35,1.3,7,1,Average
2992,2.64,0.8,2.05,7.800000000000001,0.43,1.08,1.77,1.1,3.64,1.35,5.07,6,1,Average
2993,2.89,1.13,2.17,19.2,0.68,1.18,4.47,2.22,2.48,1.35,1.3,7,1,Average
2994,2.07,3.93,2.89,18.400000000000002,0.71,1.94,4.98,2.08,3.49,1.69,1.88,6,1,Average
2995,2.98,2.13,1.75,7.4,0.58,1.04,2.67,1.33,4.5,1.57,4.49,8,1,Good
2996,2.73,1.2,1.87,2.5,0.58,0.97,2.81,1.27,4.81,2.36,4.2,8,1,Good
2997,4.3,1.53,2.89,9.200000000000001,0.56,0.35,1.54,1.29,1.4,0.9,5.22,5,1,Poor
2998,2.07,2.07,1.45,9.7,1.0,0.28,2.56,1.37,3.33,0.73,3.19,4,1,Poor
2999,3.64,0.93,2.17,9.5,0.42,0.38,1.94,1.41,2.25,0.9,3.62,8,1,Good
3000,2.73,0.73,1.69,4.6000000000000005,0.4,0.52,1.66,1.14,1.47,3.15,4.93,6,1,Average
3001,2.89,1.13,2.17,19.2,0.68,1.18,4.47,2.22,2.48,1.35,1.3,7,1,Average
3002,3.39,0.8,2.05,0.8999999999999999,0.51,0.97,2.58,1.17,3.26,1.07,3.77,6,1,Average
3003,2.73,1.2,1.93,8.100000000000001,0.47,1.32,2.1,1.21,4.57,1.01,5.22,6,1,Average
3004,2.64,0.8,2.05,7.800000000000001,0.43,1.08,1.77,1.1,3.64,1.35,5.07,6,1,Average
3005,2.56,1.47,1.99,5.4,0.43,0.87,3.43,1.04,4.11,3.2,6.23,8,1,Good
3006,3.55,1.4,2.95,10.0,0.55,0.73,2.72,1.41,3.26,1.07,4.06,6,1,Average
3007,1.65,0.6,1.81,1.2,0.47,1.88,2.86,0.73,4.42,0.9,4.78,6,1,Average
3008,1.74,2.23,0.12,0.3,0.48,0.73,1.31,1.17,4.96,0.79,1.88,5,1,Poor
3009,2.31,1.0,1.57,1.1,0.6,0.52,2.81,1.21,4.96,2.13,2.9,6,1,Average
3010,3.97,3.13,2.11,22.9,0.8,1.2,8.31,2.5,2.48,2.3,4.35,3,1,Poor
3011,2.56,1.8,4.46,0.6,0.58,0.59,2.9,0.94,3.18,1.85,3.19,5,1,Poor
3012,3.14,0.4,4.46,1.5,0.51,0.9,2.24,0.87,2.71,1.01,4.06,7,1,Average
3013,4.46,1.33,2.95,17.2,0.55,0.97,3.02,2.1,2.95,0.67,3.04,4,1,Poor
3014,1.98,0.67,2.95,6.0,0.63,0.56,1.94,0.92,4.26,0.84,5.22,6,1,Average
3015,1.24,0.57,1.45,0.8,0.7,0.83,2.28,1.04,4.65,1.4,1.59,5,1,Poor
3016,4.96,1.13,4.46,14.399999999999999,0.78,1.22,5.05,2.04,2.64,1.18,2.9,4,1,Poor
3017,3.55,1.4,2.95,10.0,0.55,0.73,2.72,1.41,3.26,1.07,4.06,6,1,Average
3018,2.48,0.93,2.95,0.5,0.71,0.87,2.81,0.75,4.11,0.73,4.93,6,1,Average
3019,2.81,0.93,2.95,0.6,0.6,1.15,3.09,0.56,2.56,0.67,6.81,6,1,Average
3020,2.98,1.13,2.95,0.8,0.55,1.18,3.46,0.88,3.18,1.85,4.78,5,1,Poor
3021,3.64,0.67,2.95,0.8,0.4,0.94,1.73,1.0,2.17,2.58,3.48,7,1,Average
3022,1.9,0.93,2.95,1.4000000000000001,0.7,0.59,1.87,1.1,4.5,1.35,2.32,5,1,Poor
3023,2.64,2.07,1.45,0.6,0.65,0.24,2.6,1.0,2.17,0.51,3.04,4,1,Poor
3024,1.9,0.93,2.95,1.4000000000000001,0.7,0.59,1.87,1.1,4.5,1.35,2.32,5,1,Poor
3025,2.23,1.87,2.95,3.5,0.35,0.52,2.03,0.6,2.95,1.52,5.94,7,1,Average
3026,2.73,1.4,2.95,0.8999999999999999,0.37,1.08,2.14,0.42,2.71,0.62,6.09,6,1,Average
3027,2.98,1.13,2.95,0.8,0.55,1.18,3.46,0.88,3.18,1.85,4.78,5,1,Poor
3028,2.56,1.0,1.45,20.9,0.73,0.62,2.03,2.14,3.49,1.57,2.32,5,1,Poor
3029,3.88,3.2,4.46,26.5,0.7,1.74,5.46,2.58,2.09,2.7,1.74,5,1,Poor
3030,3.64,0.67,2.95,0.8,0.4,0.94,1.73,1.0,2.17,2.58,3.48,7,1,Average
3031,2.07,1.0,2.95,10.0,0.68,2.29,4.7,1.54,3.95,0.67,2.17,5,1,Poor
3032,1.9,1.13,2.95,10.700000000000001,0.71,2.29,5.07,1.64,3.41,1.4,1.3,5,1,Poor
3033,2.81,1.2,4.46,19.9,0.68,1.91,3.59,2.1,2.4,1.24,1.16,5,1,Poor
3034,2.81,1.53,1.45,1.2,0.8,0.56,2.56,1.1,3.41,0.73,3.62,5,1,Poor
3035,3.47,1.13,2.95,0.8999999999999999,0.86,0.9,2.56,1.29,2.79,0.67,2.03,5,1,Poor
3036,2.64,0.67,2.95,7.199999999999999,0.51,1.15,2.74,0.83,4.03,1.01,6.09,6,1,Average
3037,3.31,2.33,2.95,19.0,0.4,1.25,3.5,1.62,3.26,0.73,4.78,6,1,Average
3038,3.72,0.8,4.46,5.8999999999999995,0.58,1.11,2.86,1.02,4.11,1.12,6.09,6,1,Average
3039,2.07,1.27,2.95,0.8999999999999999,0.9,1.18,1.98,0.77,5.12,1.12,6.09,6,1,Average
3040,2.98,0.53,2.95,0.8999999999999999,0.76,0.59,3.32,0.88,3.95,1.4,4.64,6,1,Average
3041,2.98,0.53,2.95,0.8999999999999999,0.76,0.59,3.32,0.88,3.95,1.4,4.64,6,1,Average
3042,2.56,0.73,2.95,9.200000000000001,0.45,1.67,3.82,1.17,3.72,0.28,5.07,6,1,Average
3043,3.31,2.33,2.95,19.0,0.4,1.25,3.5,1.62,3.26,0.73,4.78,6,1,Average
3044,2.81,2.13,2.95,0.8,0.65,0.35,3.04,1.12,2.25,1.12,1.88,5,1,Poor
3045,3.31,2.33,2.95,19.0,0.4,1.25,3.5,1.62,3.26,0.73,4.78,6,1,Average
3046,3.14,2.93,2.95,20.6,0.42,1.25,3.46,1.68,3.26,0.9,5.51,7,1,Average
3047,3.72,0.87,2.95,29.4,0.75,1.7,5.18,2.72,2.09,1.8,1.74,5,1,Poor
3048,2.56,1.73,4.46,16.299999999999997,1.0,1.49,3.32,1.87,2.17,3.31,1.74,5,1,Poor
3049,2.07,1.27,2.95,0.8999999999999999,0.9,1.18,1.98,0.77,5.12,1.12,6.09,6,1,Average
3050,3.72,0.8,4.46,5.8999999999999995,0.58,1.11,2.86,1.02,4.11,1.12,6.09,6,1,Average
3051,2.73,0.93,4.46,3.2,0.58,1.42,3.18,0.75,4.57,1.07,6.09,6,1,Average
3052,3.39,0.2,2.95,6.0,0.65,0.9,2.93,1.44,4.03,1.12,3.77,6,1,Average
3053,3.88,0.6,4.46,4.6000000000000005,0.68,0.97,2.81,1.1,4.34,1.01,6.38,6,1,Average
3054,2.15,0.43,2.95,7.4,0.65,1.84,3.64,1.44,6.51,1.24,4.06,6,1,Average
3055,2.98,0.53,2.95,0.8999999999999999,0.76,0.59,3.32,0.88,3.95,1.4,4.64,6,1,Average
3056,3.72,0.73,2.95,0.8999999999999999,0.7,0.35,3.02,0.9,2.64,1.35,4.35,6,1,Average
3057,3.47,2.4,2.95,13.0,0.37,1.56,3.34,1.06,3.41,0.28,6.81,8,1,Good
3058,2.64,0.8,4.46,0.3,0.58,0.62,3.62,1.15,5.74,1.74,3.19,5,1,Poor
3059,2.56,0.73,2.95,9.200000000000001,0.45,1.67,3.82,1.17,3.72,0.28,5.07,6,1,Average
3060,2.73,1.13,2.95,3.7,0.35,1.01,2.07,0.61,3.18,0.96,6.23,7,1,Average
3061,2.23,1.07,1.45,1.5,0.61,0.49,1.24,1.1,3.64,0.96,2.61,5,1,Poor
3062,2.81,2.13,2.95,0.8,0.65,0.35,3.04,1.12,2.25,1.12,1.88,5,1,Poor
3063,3.14,2.93,2.95,20.6,0.42,1.25,3.46,1.68,3.26,0.9,5.51,7,1,Average
3064,3.31,2.33,2.95,19.0,0.4,1.25,3.5,1.62,3.26,0.73,4.78,6,1,Average
3065,3.31,0.87,2.95,1.2,0.71,0.17,0.97,0.77,3.33,0.34,4.93,5,1,Poor
3066,2.64,0.8,2.95,8.100000000000001,0.48,1.32,2.81,1.29,3.8,1.46,4.06,6,1,Average
3067,2.56,1.13,1.45,4.6000000000000005,0.8,0.42,1.82,1.37,2.09,1.46,2.17,4,1,Poor
3068,2.81,0.0,2.95,1.1,0.68,0.59,3.27,1.42,5.74,1.24,3.19,6,1,Average
3069,2.73,5.13,2.95,12.4,0.32,1.35,4.1,1.75,3.88,0.79,3.91,5,1,Poor
3070,3.14,2.87,1.45,0.8999999999999999,0.51,0.31,2.26,0.94,2.56,0.39,4.06,6,1,Average
3071,3.39,0.93,1.45,6.1,0.58,1.32,3.53,1.08,2.09,0.34,5.07,6,1,Average
3072,3.22,0.53,2.95,2.1,0.78,0.66,2.72,1.48,4.65,1.52,3.91,6,1,Average
3073,2.81,0.0,2.95,1.1,0.68,0.59,3.27,1.42,5.74,1.24,3.19,6,1,Average
3074,2.31,1.13,1.45,1.7000000000000002,0.65,0.87,2.72,1.37,5.04,2.13,3.04,6,1,Average
3075,2.4,0.53,2.95,2.8000000000000003,0.61,1.94,4.17,1.56,6.98,3.31,3.48,6,1,Average
3076,2.56,1.13,1.45,4.6000000000000005,0.8,0.42,1.82,1.37,2.09,1.46,2.17,4,1,Poor
3077,3.06,1.6,1.45,6.1,0.73,0.24,2.95,1.68,3.26,1.57,1.59,3,1,Poor
3078,2.98,1.33,2.95,1.4000000000000001,0.42,0.66,2.76,0.9,2.02,0.96,3.77,6,1,Average
3079,1.98,0.47,2.95,0.5,0.4,0.56,1.04,1.17,4.5,2.7,2.03,6,1,Average
3080,2.4,1.13,4.46,28.799999999999997,0.75,1.49,3.76,2.56,6.12,1.29,2.61,6,1,Average
3081,2.23,1.2,4.46,19.5,0.58,2.33,5.02,1.95,3.57,1.8,2.17,6,1,Average
3082,3.39,0.53,4.46,26.5,0.47,1.77,4.17,2.45,2.09,1.07,1.88,5,1,Poor
3083,1.49,0.7,2.95,0.8,0.35,0.94,2.56,0.9,6.43,1.29,3.33,6,1,Average
3084,3.06,0.8,2.95,1.1,0.37,0.24,2.1,0.9,2.64,2.25,4.49,5,1,Poor
3085,3.47,1.47,2.95,13.5,0.61,1.6,4.19,1.79,3.26,1.46,2.9,5,1,Poor
3086,3.47,1.73,2.95,12.9,0.4,1.32,4.01,1.25,3.18,0.9,6.23,8,1,Good
3087,3.22,1.8,2.95,12.3,0.4,1.42,4.15,1.15,3.26,0.9,6.38,8,1,Good
3088,3.14,1.4,2.95,13.799999999999999,0.35,1.53,4.4,1.29,3.18,0.9,6.23,7,1,Average
3089,2.4,3.6,1.45,0.8,0.5,0.17,1.29,1.21,5.35,0.56,3.48,5,1,Poor
3090,2.48,1.27,2.95,0.8999999999999999,0.58,1.18,2.76,0.56,3.18,1.46,5.94,7,1,Average
3091,3.22,1.27,2.95,1.7999999999999998,0.53,0.76,1.84,0.83,3.41,1.12,6.52,6,1,Average
3092,2.4,2.87,1.45,2.3000000000000003,0.56,0.45,3.43,0.63,3.88,2.13,7.25,6,1,Average
3093,2.98,0.73,2.95,13.3,0.35,0.87,2.9,1.33,2.09,0.56,4.35,7,1,Average
3094,3.72,0.8,2.95,1.7000000000000002,0.51,1.15,3.76,1.29,2.56,0.84,3.04,5,1,Poor
3095,2.31,1.47,1.45,0.8999999999999999,0.42,0.56,2.65,1.19,3.18,0.79,1.74,5,1,Poor
3096,2.48,1.87,1.45,6.1,0.5,0.8,2.72,0.73,4.26,0.67,6.67,7,1,Average
3097,2.64,0.6,4.46,18.700000000000003,0.6,0.8,2.76,1.37,4.19,0.9,6.09,8,1,Good
3098,4.46,0.67,2.95,1.4000000000000001,0.53,1.32,2.86,1.42,2.48,1.52,2.61,7,1,Average
3099,3.55,0.8,2.95,11.5,0.7,1.74,4.59,1.6,2.95,1.69,4.35,6,1,Average
3100,3.31,1.2,4.46,10.600000000000001,0.58,2.01,3.55,1.71,3.88,2.36,2.9,6,1,Average
3101,2.48,0.87,2.95,21.299999999999997,0.85,1.7,3.78,2.31,6.43,1.24,2.61,6,1,Average
3102,3.39,0.8,2.95,1.5,0.73,0.49,3.18,1.14,3.41,1.4,3.62,5,1,Poor
3103,3.47,0.67,2.95,1.7999999999999998,0.86,0.31,3.2,1.37,3.95,1.46,2.9,5,1,Poor
3104,4.13,1.0,4.46,4.0,0.55,0.49,2.76,1.21,2.33,1.63,4.64,6,1,Average
3105,2.89,0.93,2.95,13.5,0.42,0.97,2.95,1.31,2.09,0.56,4.35,7,1,Average
3106,2.89,0.93,2.95,14.299999999999999,0.37,1.63,3.57,1.27,2.25,0.34,4.64,6,1,Average
3107,2.98,0.73,2.95,13.3,0.35,0.87,2.9,1.33,2.09,0.56,4.35,7,1,Average
3108,2.89,0.5,2.95,1.1,0.5,1.15,3.0,1.06,3.26,3.09,3.62,6,1,Average
3109,3.64,0.93,2.95,13.799999999999999,0.47,1.81,3.41,1.54,2.33,0.62,3.77,6,1,Average
3110,3.64,1.07,2.95,13.3,0.48,1.77,3.62,1.56,2.33,0.62,3.77,6,1,Average
3111,3.8,1.0,2.95,11.0,0.43,0.73,2.05,1.23,2.48,0.67,5.8,6,1,Average
3112,3.72,0.8,2.95,1.7000000000000002,0.51,1.15,3.76,1.29,2.56,0.84,3.04,5,1,Poor
3113,3.72,0.8,2.95,1.7000000000000002,0.48,1.28,3.71,1.31,2.56,0.84,3.04,6,1,Average
3114,2.31,1.47,1.45,0.8999999999999999,0.42,0.56,2.65,1.19,3.18,0.79,1.74,5,1,Poor
3115,2.56,0.87,2.95,1.2,0.53,0.49,3.64,1.08,4.11,2.3,4.35,5,1,Poor
3116,3.47,1.13,2.95,12.9,0.58,1.04,4.12,2.1,4.81,1.52,2.9,6,1,Average
3117,2.31,0.87,2.95,26.9,0.55,1.39,3.5,2.43,4.34,0.96,1.01,6,1,Average
3118,2.81,1.27,4.46,18.3,0.47,1.6,3.46,2.12,2.48,1.24,1.01,5,1,Poor
3119,8.6,1.27,2.95,0.8,0.47,1.11,3.46,0.94,3.33,1.8,4.49,6,1,Average
3120,3.39,1.33,2.95,10.9,0.6,1.63,4.35,1.6,2.48,1.85,4.35,6,1,Average
3121,2.98,1.27,2.95,0.8,0.47,1.11,3.46,0.94,3.33,1.8,4.49,6,1,Average
3122,2.31,0.87,2.95,26.9,0.55,1.39,3.5,2.43,4.34,0.96,1.01,6,1,Average
3123,2.81,1.27,4.46,18.3,0.47,1.6,3.46,2.12,2.48,1.24,1.01,5,1,Poor
3124,3.55,1.47,2.95,11.5,0.47,0.87,3.87,1.39,2.95,0.45,4.64,7,1,Average
3125,3.06,1.0,2.95,10.9,0.66,2.08,4.68,1.35,3.26,0.45,4.49,7,1,Average
3126,2.89,1.2,2.95,6.7,0.32,1.08,2.33,1.25,4.03,1.8,4.06,6,1,Average
3127,2.73,0.67,4.46,23.0,0.58,1.49,3.92,2.41,5.12,2.53,1.45,6,1,Average
3128,3.88,0.47,2.95,1.4000000000000001,0.37,0.56,2.67,1.17,2.4,1.01,3.33,6,1,Average
3129,4.21,0.33,2.95,0.6,0.32,0.17,0.41,1.06,1.47,0.56,2.75,5,1,Poor
3130,3.55,1.33,2.95,0.6,0.51,1.08,3.27,1.25,3.18,1.07,2.9,6,1,Average
3131,1.82,0.6,2.95,0.6,0.42,0.87,2.3,0.94,3.8,1.12,2.61,6,1,Average
3132,2.89,1.2,2.95,6.7,0.32,1.08,2.33,1.25,4.03,1.8,4.06,6,1,Average
3133,2.73,0.67,4.46,23.0,0.58,1.49,3.92,2.41,5.12,2.53,1.45,6,1,Average
3134,2.73,3.0,1.45,0.3,0.33,0.97,1.84,1.14,3.41,0.56,1.59,4,1,Poor
3135,2.81,0.53,2.95,1.1,0.47,0.9,2.26,1.02,3.95,1.97,3.77,6,1,Average
3136,2.89,0.4,2.95,0.8,0.48,0.94,2.14,1.1,3.72,2.81,3.77,6,1,Average
3137,4.21,0.33,2.95,0.6,0.32,0.17,0.41,1.06,1.47,0.56,2.75,5,1,Poor
3138,3.39,0.27,2.95,7.1,0.66,1.11,3.36,1.56,3.57,1.4,3.77,6,1,Average
3139,2.4,1.4,2.95,6.3,0.42,1.18,3.46,1.42,3.18,1.29,2.75,6,1,Average
3140,2.4,1.47,2.95,6.4,0.42,1.22,3.5,1.42,3.1,1.29,2.75,6,1,Average
3141,2.73,1.87,1.45,1.7999999999999998,0.27,1.08,2.21,0.61,4.81,2.08,6.96,6,1,Average
3142,3.88,0.47,2.95,1.4000000000000001,0.37,0.56,2.67,1.17,2.4,1.01,3.33,6,1,Average
3143,3.39,0.67,2.95,7.1,0.7,1.22,3.48,1.58,3.57,1.46,3.77,6,1,Average
3144,2.31,0.73,5.96,0.8999999999999999,1.88,1.53,2.83,1.25,2.87,0.51,1.01,6,1,Average
3145,2.89,0.87,2.95,1.7999999999999998,0.48,1.49,3.36,0.79,4.65,1.24,6.67,7,1,Average
3146,2.56,1.47,2.95,10.700000000000001,0.8,0.83,3.46,1.75,5.5,2.3,4.35,7,1,Average
3147,3.39,2.27,2.95,11.7,0.78,1.08,3.64,1.81,4.42,2.13,4.64,7,1,Average
3148,2.56,1.07,2.95,1.1,0.38,1.18,3.27,1.17,5.66,1.97,3.91,7,1,Average
3149,3.14,1.0,2.95,14.399999999999999,0.45,1.53,4.06,1.85,2.79,2.02,2.32,6,1,Average
3150,3.39,0.67,2.95,7.1,0.7,1.22,3.48,1.58,3.57,1.46,3.77,6,1,Average
3151,1.98,2.33,2.95,8.9,0.6,0.38,2.51,1.77,4.26,1.97,1.45,4,1,Poor
3152,4.13,1.8,2.95,0.6,0.45,0.45,1.15,0.94,1.86,0.62,3.62,4,1,Poor
3153,3.31,1.47,4.46,1.7999999999999998,0.4,1.11,3.46,0.75,4.42,1.69,6.96,6,1,Average
3154,4.38,1.33,2.95,2.1,0.83,0.31,2.44,1.68,3.33,1.35,3.04,5,1,Poor
3155,2.73,1.73,2.95,1.4000000000000001,0.3,0.87,2.76,0.56,4.5,0.62,6.09,7,1,Average
3156,3.31,1.47,4.46,1.7999999999999998,0.4,1.11,3.46,0.75,4.42,1.69,6.96,6,1,Average
3157,4.38,1.33,2.95,2.1,0.83,0.31,2.44,1.68,3.33,1.35,3.04,5,1,Poor
3158,3.88,0.73,2.95,4.4,0.58,0.97,2.56,1.29,3.26,1.63,3.04,6,1,Average
3159,3.14,0.67,2.95,26.8,0.61,1.22,3.5,2.41,2.64,1.07,1.74,5,1,Poor
3160,3.06,0.73,2.95,1.7999999999999998,0.76,0.62,2.4,1.44,4.73,1.24,2.75,5,1,Poor
3161,2.98,1.47,2.95,11.7,0.76,1.67,4.19,1.98,6.2,2.02,2.46,6,1,Average
3162,2.4,1.47,4.46,6.7,0.48,1.18,3.48,1.42,3.8,1.35,2.75,5,1,Poor
3163,2.31,1.47,4.46,6.1,0.53,1.22,3.53,1.44,3.8,1.29,2.75,5,1,Poor
3164,2.98,1.47,2.95,11.7,0.76,1.67,4.19,1.98,6.2,2.02,2.46,6,1,Average
3165,2.56,0.93,2.95,9.8,0.9,1.7,3.73,1.66,6.36,1.57,3.33,6,1,Average
3166,3.31,1.2,2.95,3.8,0.6,0.69,2.53,1.15,3.41,0.73,3.33,5,1,Poor
3167,3.88,0.6,2.95,12.6,0.65,0.76,2.35,1.46,1.24,0.67,3.62,4,1,Poor
3168,2.48,0.6,4.46,2.8000000000000003,0.73,2.08,4.06,1.58,7.05,3.03,3.62,6,1,Average
3169,1.98,1.27,2.95,1.2,0.68,0.66,1.57,1.15,4.65,1.24,2.61,6,1,Average
